,id,smart1,smart2,smartL,summary_type,rouge-1,rouge-2,rouge-l,SummaCZS,SummaCZS_no_con,SummaConv
575,13532f045a97e894b1f31e22283ae5ebd8874873,32.27228362477527,22.692431803729733,31.736028363741507,gpt_a_summ,0.23999999515022236,0.051282046443129975,0.23999999515022236,-0.51263427734375,0.11334228515625,0.2993084192276001
576,7fbd6d867def06f6ae4c051562dc36ab8d0038c0,22.747785908577974,15.408583523312867,22.58979939119694,occams_summ_f,0.1481481431854902,0.044943815240500486,0.1481481431854902,0.4725341796875,0.993896484375,0.9298120141029358
577,7fbd6d867def06f6ae4c051562dc36ab8d0038c0,27.58946340312771,19.091939028065628,27.58946340312771,occams_gpt_summ,0.17283950121018152,0.04597700652662229,0.17283950121018152,-0.18372344970703125,0.22203826904296875,0.29968369007110596
578,7fbd6d867def06f6ae4c051562dc36ab8d0038c0,26.448124866590838,14.997673508485446,26.448124866590838,gpt_gpt_summ,0.11267605162467784,0.0,0.11267605162467784,-0.3272705078125,0.0235595703125,0.29003188014030457
579,7fbd6d867def06f6ae4c051562dc36ab8d0038c0,25.887306728795895,17.65621455934318,25.887306728795895,gpt_a_summ,0.18918918436815207,0.0,0.18918918436815207,-0.45953369140625,0.09295654296875,0.31388792395591736
580,15b8d972fa1a9192dfb6049a5737a592e403aceb,19.262322062503873,10.114649172069484,19.262322062503873,occams_summ_f,0.15873015373141866,0.02857142358775597,0.15873015373141866,0.8377685546875,0.994140625,0.8799372315406799
581,15b8d972fa1a9192dfb6049a5737a592e403aceb,30.35484545385919,20.52932602540899,30.35484545385919,occams_gpt_summ,0.33898304588336686,0.062499995122070696,0.33898304588336686,-0.4913736979166667,0.20125325520833334,0.2482929825782776
582,15b8d972fa1a9192dfb6049a5737a592e403aceb,31.143000349535356,21.021303025043494,29.829505060210945,gpt_gpt_summ,0.34482758126040436,0.09374999512207056,0.3103448226397147,0.15144856770833334,0.7325439453125,0.7040833830833435
583,15b8d972fa1a9192dfb6049a5737a592e403aceb,37.992178784153985,25.488825898032268,36.48400920662766,gpt_a_summ,0.2857142808163266,0.13333332860555572,0.2857142808163266,-0.1453857421875,0.6041259765625,0.25446051359176636
584,1f738e018a3a193d04ec22612e4fe6b01b4969fe,31.677631578219415,22.331809074568156,31.677631578219415,occams_summ_f,0.2999999950000001,0.20454544955578527,0.2999999950000001,0.130615234375,0.99462890625,0.8918604850769043
585,1f738e018a3a193d04ec22612e4fe6b01b4969fe,30.28539502703303,16.759912131965756,30.28539502703303,occams_gpt_summ,0.17647058339100358,0.05333332859022265,0.17647058339100358,-0.3139076232910156,0.004695892333984375,0.23491571843624115
586,1f738e018a3a193d04ec22612e4fe6b01b4969fe,20.467885055909605,10.641720817789249,20.467885055909605,gpt_gpt_summ,0.09374999531250022,0.0,0.09374999531250022,-0.55340576171875,0.06280517578125,0.23679909110069275
587,1f738e018a3a193d04ec22612e4fe6b01b4969fe,22.805892378815873,15.907787206685846,22.686349109635252,gpt_a_summ,0.1874999953125001,0.05633802360642767,0.15624999531250014,-0.45367431640625,0.21820068359375,0.2565149664878845
588,3938a0db6fa95bb57602fc86bb9dcf6bd77c734f,34.884704511658704,23.998599201771672,32.673885684162315,occams_summ_f,0.12820512320841573,0.048780482807852986,0.12820512320841573,0.3948974609375,0.993896484375,0.9072192311286926
589,3938a0db6fa95bb57602fc86bb9dcf6bd77c734f,23.584213221860367,16.932945448591518,22.2101584938665,occams_gpt_summ,0.16949152083883953,0.06666666222222252,0.1016949106693481,-0.282470703125,0.616943359375,0.6609172821044922
590,3938a0db6fa95bb57602fc86bb9dcf6bd77c734f,20.838356881051997,10.553220881585016,20.838356881051997,gpt_gpt_summ,0.0,0.0,0.0,-0.5594940185546875,0.0191192626953125,0.27343371510505676
591,3938a0db6fa95bb57602fc86bb9dcf6bd77c734f,20.47243241438881,14.502564185308824,19.06360832635615,gpt_a_summ,0.13888888390432116,0.05479451559392052,0.13888888390432116,-0.1273523966471354,0.6731033325195312,0.6522855162620544
592,399877dd5e90d151e29ad67fdeb6fa093632e0e1,26.21181110269874,13.963886336998986,26.21181110269874,occams_summ_f,0.11940298008465158,0.0,0.11940298008465158,0.517578125,0.9921875,0.8931690454483032
593,399877dd5e90d151e29ad67fdeb6fa093632e0e1,20.907537381765675,14.803999222400105,20.907537381765675,occams_gpt_summ,0.1818181768365474,0.0,0.1818181768365474,0.23225911458333334,0.97998046875,0.7795315980911255
594,399877dd5e90d151e29ad67fdeb6fa093632e0e1,24.29869244047251,17.898162548975883,23.412651761779774,gpt_gpt_summ,0.1176470538278549,0.0,0.1176470538278549,0.2883453369140625,0.5394287109375,0.4029461741447449
595,399877dd5e90d151e29ad67fdeb6fa093632e0e1,24.27104278438617,17.726840676369008,24.27104278438617,gpt_a_summ,0.1212121162304869,0.0,0.1212121162304869,-0.268310546875,0.438232421875,0.27307602763175964
596,91d43f137b3d928561fb62b200ae40aee4a34b73,49.51949832189689,27.661725707643065,49.51949832189689,occams_summ_f,0.399999995088889,0.24242423746556482,0.399999995088889,0.34326171875,0.9951171875,0.9333013892173767
